# [b'Cross sections for NH2\rConverted from earlier Leiden database cross sections by Helgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-24\rPhotodissociation source: NH2 Saxon+(1983),  Koch (1997)\rPhotoionization: Harper+(2021)\rwavelength: (nm)\rphotoabsorption:    cross section (cm2)\rphotodissociation:  cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
  79.0700000       9.42538e-18       0.00000e+00       9.42538e-18
  79.0800000       9.42615e-18       0.00000e+00       9.42615e-18
  79.0900000       9.40260e-18       0.00000e+00       9.40260e-18
  79.1000000       9.38181e-18       0.00000e+00       9.38181e-18
  79.1100000       9.38258e-18       0.00000e+00       9.38258e-18
  79.1200000       9.40562e-18       0.00000e+00       9.40562e-18
  79.1300000       9.47855e-18       0.00000e+00       9.47855e-18
  79.1400000       9.70701e-18       0.00000e+00       9.70701e-18
  79.1500000       9.75281e-18       0.00000e+00       9.75281e-18
  79.1600000       9.74552e-18       0.00000e+00       9.74552e-18
  79.1700000       9.71669e-18       0.00000e+00       9.71669e-18
  79.1800000       9.66644e-18       0.00000e+00       9.66644e-18
  79.1900000       9.61823e-18       0.00000e+00       9.61823e-18
  79.2000000       9.61900e-18       0.00000e+00       9.61900e-18
  79.2100000       9.56323e-18       0.00000e+00       9.56323e-18
  79.2200000       9.48288e-18       0.00000e+00       9.48288e-18
  79.2300000       9.48365e-18       0.00000e+00       9.48365e-18
  79.2400000       9.40551e-18       0.00000e+00       9.40551e-18
  79.2500000       9.26188e-18       0.00000e+00       9.26188e-18
  79.2600000       9.22780e-18       0.00000e+00       9.22780e-18
  79.2700000       9.23774e-18       0.00000e+00       9.23774e-18
  79.2800000       9.30012e-18       0.00000e+00       9.30012e-18
  79.2900000       9.30474e-18       0.00000e+00       9.30474e-18
  79.3000000       9.31791e-18       0.00000e+00       9.31791e-18
  79.3100000       9.34910e-18       0.00000e+00       9.34910e-18
  79.3200000       9.40758e-18       0.00000e+00       9.40758e-18
  79.3300000       9.45732e-18       0.00000e+00       9.45732e-18
  79.3400000       9.48849e-18       0.00000e+00       9.48849e-18
  79.3500000       9.51897e-18       0.00000e+00       9.51897e-18
  79.3600000       9.53959e-18       0.00000e+00       9.53959e-18
  79.3700000       9.54035e-18       0.00000e+00       9.54035e-18
  79.3800000       9.51800e-18       0.00000e+00       9.51800e-18
  79.3900000       9.48907e-18       0.00000e+00       9.48907e-18
  79.4000000       9.45986e-18       0.00000e+00       9.45986e-18
  79.4100000       9.43063e-18       0.00000e+00       9.43063e-18
  79.4200000       9.40655e-18       0.00000e+00       9.40655e-18
  79.4300000       9.40733e-18       0.00000e+00       9.40733e-18
  79.4400000       9.37099e-18       0.00000e+00       9.37099e-18
  79.4500000       9.31544e-18       0.00000e+00       9.31544e-18
  79.4600000       9.28621e-18       0.00000e+00       9.28621e-18
  79.4700000       9.32187e-18       0.00000e+00       9.32187e-18
  79.4800000       9.40957e-18       0.00000e+00       9.40957e-18
  79.4900000       9.38035e-18       0.00000e+00       9.38035e-18
  79.5000000       9.28823e-18       0.00000e+00       9.28823e-18
  79.5100000       9.13896e-18       0.00000e+00       9.13896e-18
  79.5200000       9.10951e-18       0.00000e+00       9.10951e-18
  79.5300000       9.10725e-18       0.00000e+00       9.10725e-18
  79.5400000       9.13801e-18       0.00000e+00       9.13801e-18
  79.5500000       9.27697e-18       0.00000e+00       9.27697e-18
  79.5600000       9.34970e-18       0.00000e+00       9.34970e-18
  79.5700000       9.29123e-18       0.00000e+00       9.29123e-18
  79.5800000       9.30610e-18       0.00000e+00       9.30610e-18
  79.5900000       9.32790e-18       0.00000e+00       9.32790e-18
  79.6000000       9.32867e-18       0.00000e+00       9.32867e-18
  79.6100000       9.35280e-18       0.00000e+00       9.35280e-18
  79.6200000       9.33872e-18       0.00000e+00       9.33872e-18
  79.6300000       9.18955e-18       0.00000e+00       9.18955e-18
  79.6400000       9.10561e-18       0.00000e+00       9.10561e-18
  79.6500000       9.06234e-18       0.00000e+00       9.06234e-18
  79.6600000       9.09312e-18       0.00000e+00       9.09312e-18
  79.6700000       9.16236e-18       0.00000e+00       9.16236e-18
  79.6800000       9.24646e-18       0.00000e+00       9.24646e-18
  79.6900000       9.27763e-18       0.00000e+00       9.27763e-18
  79.7000000       9.34610e-18       0.00000e+00       9.34610e-18
  79.7100000       9.43575e-18       0.00000e+00       9.43575e-18
  79.7200000       9.49730e-18       0.00000e+00       9.49730e-18
  79.7300000       9.52229e-18       0.00000e+00       9.52229e-18
  79.7400000       9.52742e-18       0.00000e+00       9.52742e-18
  79.7500000       9.58817e-18       0.00000e+00       9.58817e-18
  79.7600000       9.66720e-18       0.00000e+00       9.66720e-18
  79.7700000       9.75484e-18       0.00000e+00       9.75484e-18
  79.7800000       9.75561e-18       0.00000e+00       9.75561e-18
  79.7900000       9.75638e-18       0.00000e+00       9.75638e-18
  79.8000000       9.75675e-18       0.00000e+00       9.75675e-18
  79.8100000       9.72791e-18       0.00000e+00       9.72791e-18
  79.8200000       9.71281e-18       0.00000e+00       9.71281e-18
  79.8300000       9.71359e-18       0.00000e+00       9.71359e-18
  79.8400000       9.68609e-18       0.00000e+00       9.68609e-18
  79.8500000       9.66924e-18       0.00000e+00       9.66924e-18
  79.8600000       9.67001e-18       0.00000e+00       9.67001e-18
  79.8700000       9.61957e-18       0.00000e+00       9.61957e-18
  79.8800000       9.59817e-18       0.00000e+00       9.59817e-18
  79.8900000       9.65892e-18       0.00000e+00       9.65892e-18
  79.9000000       9.64976e-18       0.00000e+00       9.64976e-18
  79.9100000       9.62053e-18       0.00000e+00       9.62053e-18
  79.9200000       9.59131e-18       0.00000e+00       9.59131e-18
  79.9300000       9.60546e-18       0.00000e+00       9.60546e-18
  79.9400000       9.63663e-18       0.00000e+00       9.63663e-18
  79.9500000       9.66782e-18       0.00000e+00       9.66782e-18
  79.9600000       9.67774e-18       0.00000e+00       9.67774e-18
  79.9700000       9.67344e-18       0.00000e+00       9.67344e-18
  79.9800000       9.64420e-18       0.00000e+00       9.64420e-18
  79.9900000       9.55933e-18       0.00000e+00       9.55933e-18
  80.0000000       9.44929e-18       0.00000e+00       9.44929e-18
  80.0100000       9.42005e-18       0.00000e+00       9.42005e-18
  80.0200000       9.39102e-18       0.00000e+00       9.39102e-18
  80.0300000       9.36217e-18       0.00000e+00       9.36217e-18
  80.0400000       9.24942e-18       0.00000e+00       9.24942e-18
  80.0500000       9.20295e-18       0.00000e+00       9.20295e-18
  80.0600000       9.26370e-18       0.00000e+00       9.26370e-18
  80.0700000       9.35317e-18       0.00000e+00       9.35317e-18
  80.0800000       9.41167e-18       0.00000e+00       9.41167e-18
  80.0900000       9.41244e-18       0.00000e+00       9.41244e-18
  80.1000000       9.41321e-18       0.00000e+00       9.41321e-18
  80.1100000       9.40437e-18       0.00000e+00       9.40437e-18
  80.1200000       9.37551e-18       0.00000e+00       9.37551e-18
  80.1300000       9.30158e-18       0.00000e+00       9.30158e-18
  80.1400000       9.22653e-18       0.00000e+00       9.22653e-18
  80.1500000       9.19730e-18       0.00000e+00       9.19730e-18
  80.1600000       9.20899e-18       0.00000e+00       9.20899e-18
  80.1700000       9.24525e-18       0.00000e+00       9.24525e-18
  80.1800000       9.30681e-18       0.00000e+00       9.30681e-18
  80.1900000       9.30867e-18       0.00000e+00       9.30867e-18
  80.2000000       9.28328e-18       0.00000e+00       9.28328e-18
  80.2100000       9.28406e-18       0.00000e+00       9.28406e-18
  80.2200000       9.19944e-18       0.00000e+00       9.19944e-18
  80.2300000       9.05760e-18       0.00000e+00       9.05760e-18
  80.2400000       9.05690e-18       0.00000e+00       9.05690e-18
  80.2500000       9.05768e-18       0.00000e+00       9.05768e-18
  80.2600000       9.05845e-18       0.00000e+00       9.05845e-18
  80.2700000       9.03129e-18       0.00000e+00       9.03129e-18
  80.2800000       8.99030e-18       0.00000e+00       8.99030e-18
  80.2900000       8.93183e-18       0.00000e+00       8.93183e-18
  80.3000000       8.89831e-18       0.00000e+00       8.89831e-18
  80.3100000       8.86921e-18       0.00000e+00       8.86921e-18
  80.3200000       8.84035e-18       0.00000e+00       8.84035e-18
  80.3300000       8.90687e-18       0.00000e+00       8.90687e-18
  80.3400000       8.98198e-18       0.00000e+00       8.98198e-18
  80.3500000       9.01276e-18       0.00000e+00       9.01276e-18
  80.3600000       9.02031e-18       0.00000e+00       9.02031e-18
  80.3700000       9.02108e-18       0.00000e+00       9.02108e-18
  80.3800000       9.02186e-18       0.00000e+00       9.02186e-18
  80.3900000       8.94002e-18       0.00000e+00       8.94002e-18
  80.4000000       8.84366e-18       0.00000e+00       8.84366e-18
  80.4100000       8.87483e-18       0.00000e+00       8.87483e-18
  80.4200000       8.90600e-18       0.00000e+00       8.90600e-18
  80.4300000       8.94669e-18       0.00000e+00       8.94669e-18
  80.4400000       9.06750e-18       0.00000e+00       9.06750e-18
  80.4500000       9.11901e-18       0.00000e+00       9.11901e-18
  80.4600000       9.11279e-18       0.00000e+00       9.11279e-18
  80.4700000       8.96545e-18       0.00000e+00       8.96545e-18
  80.4800000       8.87715e-18       0.00000e+00       8.87715e-18
  80.4900000       8.84829e-18       0.00000e+00       8.84829e-18
  80.5000000       8.84756e-18       0.00000e+00       8.84756e-18
  80.5100000       8.84833e-18       0.00000e+00       8.84833e-18
  80.5200000       8.84911e-18       0.00000e+00       8.84911e-18
  80.5300000       8.84988e-18       0.00000e+00       8.84988e-18
  80.5400000       8.85065e-18       0.00000e+00       8.85065e-18
  80.5500000       8.85143e-18       0.00000e+00       8.85143e-18
  80.5600000       8.85220e-18       0.00000e+00       8.85220e-18
  80.5700000       8.85297e-18       0.00000e+00       8.85297e-18
  80.5800000       8.85373e-18       0.00000e+00       8.85373e-18
  80.5900000       8.87738e-18       0.00000e+00       8.87738e-18
  80.6000000       8.88661e-18       0.00000e+00       8.88661e-18
  80.6100000       8.82737e-18       0.00000e+00       8.82737e-18
  80.6200000       8.78955e-18       0.00000e+00       8.78955e-18
  80.6300000       8.76585e-18       0.00000e+00       8.76585e-18
  80.6400000       8.76662e-18       0.00000e+00       8.76662e-18
  80.6500000       8.80718e-18       0.00000e+00       8.80718e-18
  80.6600000       8.86874e-18       0.00000e+00       8.86874e-18
  80.6700000       8.93030e-18       0.00000e+00       8.93030e-18
  80.6800000       8.93446e-18       0.00000e+00       8.93446e-18
  80.6900000       8.90814e-18       0.00000e+00       8.90814e-18
  80.7000000       8.90891e-18       0.00000e+00       8.90891e-18
  80.7100000       8.87717e-18       0.00000e+00       8.87717e-18
  80.7200000       8.81943e-18       0.00000e+00       8.81943e-18
  80.7300000       8.84946e-18       0.00000e+00       8.84946e-18
  80.7400000       8.88044e-18       0.00000e+00       8.88044e-18
  80.7500000       8.91120e-18       0.00000e+00       8.91120e-18
  80.7600000       8.85668e-18       0.00000e+00       8.85668e-18
  80.7700000       8.82255e-18       0.00000e+00       8.82255e-18
  80.7800000       8.82332e-18       0.00000e+00       8.82332e-18
  80.7900000       8.85112e-18       0.00000e+00       8.85112e-18
  80.8000000       8.87076e-18       0.00000e+00       8.87076e-18
  80.8100000       8.87153e-18       0.00000e+00       8.87153e-18
  80.8200000       8.87231e-18       0.00000e+00       8.87231e-18
  80.8300000       8.87308e-18       0.00000e+00       8.87308e-18
  80.8400000       8.87385e-18       0.00000e+00       8.87385e-18
  80.8500000       8.87463e-18       0.00000e+00       8.87463e-18
  80.8600000       8.89890e-18       0.00000e+00       8.89890e-18
  80.8700000       8.98964e-18       0.00000e+00       8.98964e-18
  80.8800000       8.99265e-18       0.00000e+00       8.99265e-18
  80.8900000       8.96948e-18       0.00000e+00       8.96948e-18
  80.9000000       8.97025e-18       0.00000e+00       8.97025e-18
  80.9100000       8.95111e-18       0.00000e+00       8.95111e-18
  80.9200000       8.92591e-18       0.00000e+00       8.92591e-18
  80.9300000       8.92668e-18       0.00000e+00       8.92668e-18
  80.9400000       8.94548e-18       0.00000e+00       8.94548e-18
  80.9500000       8.97161e-18       0.00000e+00       8.97161e-18
  80.9600000       8.94238e-18       0.00000e+00       8.94238e-18
  80.9700000       8.92978e-18       0.00000e+00       8.92978e-18
  80.9800000       8.92912e-18       0.00000e+00       8.92912e-18
  80.9900000       8.87135e-18       0.00000e+00       8.87135e-18
  81.0000000       8.82679e-18       0.00000e+00       8.82679e-18
  81.0100000       8.79795e-18       0.00000e+00       8.79795e-18
  81.0200000       8.71539e-18       0.00000e+00       8.71539e-18
  81.0300000       8.64848e-18       0.00000e+00       8.64848e-18
  81.0400000       8.61962e-18       0.00000e+00       8.61962e-18
  81.0500000       8.59047e-18       0.00000e+00       8.59047e-18
  81.0600000       8.56961e-18       0.00000e+00       8.56961e-18
  81.0700000       8.57038e-18       0.00000e+00       8.57038e-18
  81.0800000       8.57115e-18       0.00000e+00       8.57115e-18
  81.0900000       8.57191e-18       0.00000e+00       8.57191e-18
  81.1000000       8.57269e-18       0.00000e+00       8.57269e-18
  81.1100000       8.51385e-18       0.00000e+00       8.51385e-18
  81.1200000       8.43292e-18       0.00000e+00       8.43292e-18
  81.1300000       8.40371e-18       0.00000e+00       8.40371e-18
  81.1400000       8.46712e-18       0.00000e+00       8.46712e-18
  81.1500000       8.57660e-18       0.00000e+00       8.57660e-18
  81.1600000       8.57737e-18       0.00000e+00       8.57737e-18
  81.1700000       8.65252e-18       0.00000e+00       8.65252e-18
  81.1800000       8.76246e-18       0.00000e+00       8.76246e-18
  81.1900000       8.76323e-18       0.00000e+00       8.76323e-18
  81.2000000       8.76400e-18       0.00000e+00       8.76400e-18
  81.2100000       8.76350e-18       0.00000e+00       8.76350e-18
  81.2200000       8.73465e-18       0.00000e+00       8.73465e-18
  81.2300000       8.69080e-18       0.00000e+00       8.69080e-18
  81.2400000       8.63159e-18       0.00000e+00       8.63159e-18
  81.2500000       8.51876e-18       0.00000e+00       8.51876e-18
  81.2600000       8.44741e-18       0.00000e+00       8.44741e-18
  81.2700000       8.44818e-18       0.00000e+00       8.44818e-18
  81.2800000       8.50108e-18       0.00000e+00       8.50108e-18
  81.2900000       8.55220e-18       0.00000e+00       8.55220e-18
  81.3000000       8.58296e-18       0.00000e+00       8.58296e-18
  81.3100000       8.61374e-18       0.00000e+00       8.61374e-18
  81.3200000       8.61799e-18       0.00000e+00       8.61799e-18
  81.3300000       8.55951e-18       0.00000e+00       8.55951e-18
  81.3400000       8.54537e-18       0.00000e+00       8.54537e-18
  81.3500000       8.53304e-18       0.00000e+00       8.53304e-18
  81.3600000       8.47380e-18       0.00000e+00       8.47380e-18
  81.3700000       8.43526e-18       0.00000e+00       8.43526e-18
  81.3800000       8.40610e-18       0.00000e+00       8.40610e-18
  81.3900000       8.37724e-18       0.00000e+00       8.37724e-18
  81.4000000       8.38453e-18       0.00000e+00       8.38453e-18
  81.4100000       8.41683e-18       0.00000e+00       8.41683e-18
  81.4200000       8.47921e-18       0.00000e+00       8.47921e-18
  81.4300000       8.50644e-18       0.00000e+00       8.50644e-18
  81.4400000       8.50722e-18       0.00000e+00       8.50722e-18
  81.4500000       8.50799e-18       0.00000e+00       8.50799e-18
  81.4600000       8.57353e-18       0.00000e+00       8.57353e-18
  81.4700000       8.69312e-18       0.00000e+00       8.69312e-18
  81.4800000       8.69390e-18       0.00000e+00       8.69390e-18
  81.4900000       8.74250e-18       0.00000e+00       8.74250e-18
  81.5000000       8.83294e-18       0.00000e+00       8.83294e-18
  81.5100000       8.74701e-18       0.00000e+00       8.74701e-18
  81.5200000       8.69694e-18       0.00000e+00       8.69694e-18
  81.5300000       8.69772e-18       0.00000e+00       8.69772e-18
  81.5400000       8.69850e-18       0.00000e+00       8.69850e-18
  81.5500000       8.69928e-18       0.00000e+00       8.69928e-18
  81.5600000       8.70006e-18       0.00000e+00       8.70006e-18
  81.5700000       8.70084e-18       0.00000e+00       8.70084e-18
  81.5800000       8.66142e-18       0.00000e+00       8.66142e-18
  81.5900000       8.54216e-18       0.00000e+00       8.54216e-18
  81.6000000       8.49575e-18       0.00000e+00       8.49575e-18
  81.6100000       8.46690e-18       0.00000e+00       8.46690e-18
